word
Apps Hungarian Notation
data unit
soft real time system
hard real time system
deadline
real-time software
data mirroring
redundancy
communication link
logical network
physical computer network
packet-switched network
sender
origin
receiver
processing delay
queueing delay
medium
inner scope
parent function
vertical market
vertical market software
scope chain
outer function
lexical scope
DevOps toolchain
toolchain
software toolchain
epoch time
timestamp resolution
timestamp
text area
text field
on-screen keyboard
UTF-8 signature
host system
host byte order
network byte order
text stream
text-based
text-oriented display
variable-width encoding scheme
ASCII Extension
encoding scheme
pound sign
printable character
return code
control code
typewriter
punctuation
direct media access
digital music player
portable media device
media device
MP3 player
handheld device
Direct3D
intellectual property
stock photo
digital entity
digital asset
default program
data management
ACID compliance
durability
isolation
consistency
atomicity
production system
transactional database
deadlock
DCIM
dark mode
HTTPD
daemon
cron
lossyness
blogola
web novel
blook
open profile
griefer
cobweb site
alpha geek
screenager
dead tree edition
netroots
web portal
dynamic content
corante
RSS title
RSS feed validator
RSS link
RSS description
RSS channel
loss leader
flog
blogroach
24-7
trap door
network resource
paperback
computer resource
key-based authentication
getting started
Quick Start
developer tool
developer's toolkit
development tool
working group
input size
further reading
space complexity
quadratic time
logarithmic time
linear time
constant time
Big O notation
time complexity
AIO
portable computer
buyer persona
hamburger menu
page jumping
ethical hacking
performant
concatenation
string literal
digital
low-code development
immutable
memoization
side effect
sorting algorithm
minification
formal parameter
scope
copyright infringement
embedded software
instantiation
placeholder
Systems Hungarian Notation
Hungary Notation
cache invalidation
programming circle
heuristic evaluation
Hello World
human error
greedy
moderation
GPL
glue code
glob
glitch
GIGO
general-purpose language
GCC
fuzzer
flat file
flag
first-class object
false positive
exception handling
portable media player
music recording
CD-WO
compact disc recordable
to burn a CD
media player
sound card
smart speaker
streaming audio delivery
audio file
streaming music
freemium
installable version
full version
ads
lossy compression
lossless
lossless compression
media compression
codec
clip art
unmount
mount
recovery partition
data partition
system file
system partition
clean install
cell reference
cell
recoverable error
unrecoverable error
BSOD
swag
Architecture Of Participation
anonoblog
mouse hover
Early Adopter
Grok
cyberculture
cyberbuck
cybersuicide
cyberpublisher
cybernaut
cyberlaw
Neo-Luddite
dilberted
Future-Proof
active hyperlink
base URL
page template
embedded file
subsite
cool URI
monetization
dedicated system
dedicated computer
authentication server
password policy
password authentication
codebase
runtime enviroment
portable version
portable application
pull
timeline
code snippet
digital form
chronological order
draft mail
emulator
native code
native language
software architecture
platform dependent
build number
version name
troubleshooting
copycat website
retired URL
TLS
TSL/SSL certificate
edge server
origin server
static resource
round-trip time
accelerated mobile page
301 redirect
syndicated content
syndicated post
device type
mobile page
duplicate page
canonical page
googlebot
on-premises
implementation
bound
linker
routine
symbolic address
bind
binary search
JavaBean
batch file
backpropagation neural network
background thread
bug tracking
diagnostics
bugfairy
branch
BOM
automation
Automated unit testing
APK
IP allocation
disk allocation
memory allocation
alert box
event listener
escape
escape character
errorlevel
equals sign
scope pollution
data area
name hiding
visibility
lifetime
local scope
global scope
pure function
nondeterministic function
deterministic function
helper function
stack trace
undefined variable
reference error
LSB
least significant bit
epoch
jailbreak
TOSsed
clewbie
acronym expansion
three-click rule
clean URL
messy URL
auto classification
darknet
volume licensing
slashdot effect
slashdotted
shelfware
neglexting
cobot
it�s a feature
private network
public network
storage service
cloud provider
osborne effect
release number
unary operator
hex editor
hard coding
clipboard
video editing
color picker
print preview
word processing
computer architecture
visual-based programming language
text-based programming language
dashboard
dead code
DDE
dereference operator
dependent variable
sparse matrix
deductive database
decrement
decompiler
dataflow programming
database entity
catalog
leading
trailing space
metacharacter
canonical URL
programming paradigm
multi-paradigm programming language
installation
software license agreement
unicast
fingerprint scanner
mobile-friendly website
video selfie
compressor
data compression
compression
uptime
masquerade
traffic analysis
core concept
random number
alert
aggregation
aggregate object
composition
routing prefix
route aggregation
packet aggregation
link aggregation
aggregator
aggregate
ADO
add
ActionScript
Association for Computing Machinery
segmentation fault
A-0
arithmetic language version 0
%1
third-generation language
2GL
second-generation language
1GL
EOF
LE
little endian
BE
big endian
endianness
ellipsis
eight queens problem
dribbleware
cooked data
raw data
dump
DML
do
active pane
active page queue
active page
active open
active node
active monitor
active matrix
active mass storage volume
active link
active line
active keyboard
active group job
active grab
active gateway
active file
active environment group
active device
active configuration
active code page
active application
heisenbug
schroedinbug
casters-up mode
broken hyperlink
unusual software bug
bohrbug
mandelbug
netizen
Drop The Pin
perceptual computing
IPA
Intelligent Personal Assistant
hypertargeting
viewport
citizen developer
DFD
data flow diagram
CVS
CSS editor
CSS compressor
content migration
transaction
concurrency control
commutative operation
code refactoring
code page
Classpath
CSAT
CC
closure
camel book
callback
bytecode
browse
ascending order
descending order
item
local traffic
forward traffic
multicast traffic
unicast traffic
framing
vandalism
blackmail
multicast packet
broadcast packet
multicast networking
multicast address
network congestion
broadcast address
advertiser
offset
relative address
ablartion
AberMUD
abbr
first-generation language
word wrap
NBSP
non-breaking space
pipe client
pipe server
data transfer rate
seek time
RPM
rotational latency
network latency
disk latency
misconfigured server
approve
link spam
authenticity
incoming HTTP request
public key cryptography
cyber attack
certificate authority
CA certificate
sitemap URL
active address
active
activator
activation stack
activation
activating
action table
action statement
action object
action message
ActionMedia II
action list
action entry field
action entity world
action description
action code
action bar pull-down
action bar
action
actinic light
ACS routing
A
A/D converter
ADCON
Address constant
ADCCP
Advanced Data Communications Control Procedures
Analog-to-digital converter
ADB
Apple Desktop Bus
adaptive thresholding
adaptive sessilon pacing
adaptive session-level pacing
Adaptive Research Corporation
adaptive pacing
adaptive diferential pulse code modulation
Adaptive Bilevel Image compresion
Advanced Communications Function for the System Support Programs
Advanced Communications Function for the Network control program
Advanced Communications Function
acetate
Acer Group
ACD pilot number
Asynchronous Communicatons Device Interface
ACD group
AC/DC ringing
automatic call distribution
accuracy control charater
accuracy
accunet
accumulating
accumulate
accrediation
account number
accouting system
accounting segment
accounting package
non-canonical page
cross-domain URL
copyright law
typography
hop
latency
downtime
visual design
domain spoofing
hreflang
reading direction
product catalog
website localization
localized site
Automatic class selection rating
ACS
ABR
ABP
AC inicator
ACE
ACF
ACROS
"Accuse, convict, retrench or sack"
ACRI
Audio cassette recorder interface
ACRE
Automatic call-recording equipment
acquire - program - device operation
acquired session
acoustic storage
acoustic panel
acoustic memory
acoustic impulse
acoustical feedback
acoustic emanations
adapter Support Interface
actlvity inventory
activity content
activity
active wiretapping
active window
active wait
active volume
active virtual terminal
active video lines
active translation plan
active subfile record
active subfile
active storage
active station
active state
active sort table
active program
active pixel region
active partition
accounting machine
accounting level
accounting exit routine
accounting entry
accounting code
accounting check digit
account file
accountability information
accountability
account
access unit
access type
access slot
access right
access procedure
access priority
access plan
access permission
access period
access path journaling
access path independence
access path
absolute positioning
absolute loader
absolute instruction
absolute expression
absolute error
absolute device
absolute data
absolute coordinate
absolute command
absolute coding
absolute addressing
absolute address
AB roll
automatic baud recognition
actual block processor
about...
abort sequence
aborted connection
A4
acoustic delay line
acoustic coupler
ACM
Association for Computer Machinery
ACL
Advanced CMOS logic
Automated console operations
ACKO
acknowledgment character
acknowledgment
acknowledge timeout
acknowledged service
acknowledged mail
acknowledge character
acknowledge
ACK
The acknowledge character
ACID test
ACIA
ACF/VTAME
ACF/VTAM product
ACE/TCAM
accessory
accessor environment element
accessor control
accessor
access name
access mode
access method services
access method routines
access method interface
access method control block
access method
access mechanism
access matrix
access macro
access lock
access list
access line
access level
access key
access environment
access control system
Access Control - Logging and Reporting
A3
A2
A1
A0
HTML structural element
content relocation
consistent casing
page title
video file format
music file format
photo file format
media file
configuration file
organic search result
word document
tip
hint
resource error
arithmetic error
compilation error
technical problem
organic traffic
brainstorming
console application
google bomb
keyword density
vendor
search engine marketing
technology sector
IP masking
Geo-Targeting
compression tool
web-based tool
subscription website
scraper site
business logic
incoming request
delimiter
external web site
sitemap protocol
hook
ACF/NCP
ACDI
ACD
ACEE
Asynehronous communication interface adapter
"""A"" Change"
ACF/VTAM operator command
ACF/VTIAM operator
Advanced Communications Function for the Virtual Telecommunications Access Method Entry
ACF/VTAM definition library
ACF/VTAM definition
ACF/VTAM application program
Advanced Communicatons Function for the Virtual Telecommunications Access Method product
ACF/TCAM base system
Advanced Communicatons Function for the Telecommunications Access Method
Advanced Communications Function lor the Trace Analysis Program
access control lock
access control list
access controller
access control key
access control field
access control byte
access code
access charge
access channel control
access category
access capability
access barred
access authority
access arm
accept - sequence - error indicator
accepting station
accept - command - key indicator
acceptance test
acceptable quality level
accent
accelerator board
accelerator
IT professional
IT sector
overall site topicality
meta description
meta keyword
hyperlinked image
URL encoding
application migration
cloud migration
search engine simulator
data migration
database migration
query string parameter
diagram
crawl demand
graphical text
crawlable image
crawl budget
virtual hosting
javaScript redirect
meta refresh
Link Bait
redirection status code
HTTP status code
parser
campaign parameter
URL parameter
proprietary software
standards-compliant
doorway page
validator
parallel port
serial port
rightward facing angle bracket
kernel
buffer overflow
ring buffer
spooling
buffer
hidden directory
hidden file
pipe
acceleration time
ACC
ACB name
application control block generation
ACB-based macroinstruction
ACB address space
ACB
academy studies
altemating current
abstract symbol
absolute vector
absolute value
absolute term
absolute priority
meta-exclusion
cold standby
warm standby
hot standby
control statement
sequential order
predefined variable
forward compatible
backward compatible
search engine cloaking
IP cloaking
cloaking
wildcard
database operation
duplicate content
canonical tag
relevant keyword
well-crafted URL
URL structure
search engine friendly URL
text-based web browser
home directory
root directory
domain authority
title tag
remote user
remote machine
local machine
executable file
public website
file format
keystroke
keyboard stroke
forum
solid foundation
search engine rank
search engine marketer
programming background
technical detail
marquee tag
shell builtin
pwd command
present working directory
natural search result
search result
natural number
anchor tag
source address
self-driving car
password cracking
organized crime
internal attack
cipher text message
scalability
keyboard shortcut
redirection
standard stream
unix-like operating system
log out
whoami
shadow password file
login
shell
localhost
loopback address
official information
copywriting
netblock
link churn
name server
anchor text
pull-down menu
toolkit
web hosting provider
spider trap
word delimiter
streaming media
dynamic URL
static URL
status bar
URL rewriting
stress testing
grid computing
boundary value analysis
computer-intensive
compute-intensive
equivalence partitioning
Virtual Desktop
BrowserStack
mobile platform
forward compatibility testing
backward compatibility testing
compatibility testing
fuzz testing
boundary testing
application-level validation testing
data-level validation testing
data migration testing
load testing
system testing
preventive maintenance
perfective maintenance
adaptive maintenance
inode
current directory
command prompt
command line program
batteries Included
input unit
standard input device
console output
console input
branching
standard output
format specifier
fifth-generation programming language
application generator
query language
fourth-generation language
object code
third-generation programming language
procedural language
patch
maintenance programmer
program maintenance
corrective maintenance
dependency analyzer
static analyzer
dynamic analyzer
data flow analyzer
program slicer
standards document
error redirection
file descriptor
output redirection operator
input redirection
PIN
index page
search term
sponsored search result
program flowchart
system flowchart
computer operator
beta testing
testing by a select group of potential users
testing sample data on the computer
attempt at translation
manually testing with sample data
desk checking
white box testing
black box testing
program testing
software testing
structured programming technique
structured program
loop structure
selection structure
sequential structure
logic structure
decomposition
top-down design
top-down program design
integrity constraint
information integrity
relational integrity constrain
attribute domain
cardinality
degree
cloud database
online database
data entry
database domain
tuple
relation
relational database
network database
hierarchical database
database model
subsystem
application generation subsystem
data administration subsystem
program objective
program design
program specification
computer programmer
database administrator
business statistical information
demographic data
text database
web database
data mining
data warehouse
commercial database
distributed database
company database
individual database
mandatory relationship
relationship type
optional relationship
non-identifying relationship
identifying relationship
business rule
enterprise constraint
query by example
data manipulation subsystem
data dictionary
data definition subsystem
DBMS engine
data integrity
real-time processing
batch processing
data field
entity
data organization
logical view
physical view
computer-aided manufacturing
computer-aided design
knowledge base
knowledge worker
inventory control system
information systems manager
file encryption
email encryption
cryptographic algorithm
encryption algorithm
cryptographic key
master password
password manager
security suite
Computer Fraud and Abuse Act
Infected USB flash drive
Rogue Wi-Fi Hotspot
malicious hardware
cracker
rootkit
malicious software
phishing
ransomware
data manipulation
internet scam
foreign key rule
parent table
child table
orphan record
entity integrity
domain integrity
constraint
relational model
domain constraint
referential integrity
NOT NULL constraint
semantic integrity constraint
key constraint
relational schema
human expert
expert system
knowledge work system
videoconferencing system
office automation system
information worker
charge interest
early payer
payment
late payer
late-paying customer
past due account
decision maker
group decision support system
operational model
tactical �model
strategic �model
decision model
external data
internal data
demand report
identity theft
computer crime
online identity
antispyware
keylogging
keylogger
computer monitoring software
spammer
web bug
privacy mode
dead-drop
third-party cookie
first-party cookie
browser cache
history file
illusion of anonymity
employee monitoring software
electronic profile
public record
information reseller
big data
browser automation
forward slash
absolute path
relative path
Off-page SEO
locally administered address
universally administered address
network address
subnet mask
subnet
office network
network device
legacy code
one-way function
nonsecret encryption
commutative key
automatic indentation
code generator
open source license
exception report
periodic report
balance sheet
income statement
general ledger
payroll
accounts payable
purchase order
inventory control system
function body
function header
accounts receivable
sales order processing
executive support system
decision support system
management information system
transaction processing system
top management
middle management
supervisor
desciptive name
curly brace
square bracket
half duplex
surrounding parentheses
deprecated
anonymous function
parameter list
method name
return statement
return type
syntax notation
method header
formal argument
non-alphanumeric characters
garbage collection
link building
linear workflow
workflow
key combination
non-volatile storage
volatile storage
still picture
junk e-mail
unauthorized access
PascalCase
package
programming language implementation
standard library
invalid value
video-calling
selfie
rear-facing-camera
front-facing-camera
Disaster Recovery Plan
data security
physical security
data loss
data redundancy
dictionary attack
leaf node
reserved address space
firmware
MAC address
distro
software distribution
performance testing
web hosting control pane
testing tool
automated testing
comment box
issue
shift cipher
traning data
tooltip
face recognition
face detection
code editor
software ecosystem
programming ecosystem
IT ecosystem
community edition
penterprise edition
marketing
accounting
research
production
human resource
benefits package
ever-changing digital world
IT security analyst
plagiarism
cyberbullying
Digital Millennium Copyright Act
email scam
antivirus software
weak password
strong password
DRM
software piracy
computer ethic
wireless network encryption
website encryption
email certificate
principal diagonal
unit mattrix
linear algebra
voice user interface
touch user interface
form-based user interface
menu-driven user interface
secrets vault
password vault
dialogue box
central repository
build automation
subcommand
shell script
privileged access
privileged access management
non-user account
interactive account
privileged account
user account
multimedia data
serviceability
calculator
computation time
download speed
upload speed
path
up arrow
machine learning model
decryption key
encrypted data
unencrypted data
encryption key
IntelliSense
autocompletion
inner array
outer array
outer loop
nested loop
right click
footnote
URL mapping
assignent statement
operator precedence
professional edition
On-Page SEO
shallow depth of field
portrait mode
control stick
programming tool
nested class
slug
hard copy
digital copy
digital signature
signed document
data repository
default value
order management
streaming content
credit card
system monitor
compile time
compiled language
color depth
style sheet
evolutionary product
reliability
square matrix
product management
customer management
share ratio
seed
peer
subheading
shipping cost
authorized user
data transfer
service provider
hacker
portable device
moving picture
two-tier affiliate program
Ty
tree
tag cloud
tweak
Typosquatting
Safari
sandbox
SED
SEM
SERP
shared hosting
shopping cart
social ads
soft copy
Spambot
Spamdexing
Splash page
Splog
home network
ethernet adapter
Ethernet
gateway
LAN
router
directory server
node
computer network
packetization
TCP/IP
baseband
broadband
medium band
voiceband
cable modem
DSL modem
transfer rate
demodulation
dot operator
input field
terminal window
decimal system
legacy system
dependency
coding convention
crash
temporary file
security misconfiguration
session ID
broken authentication
user session
exploit
exploitation
threat agent
security vulnerability
beta version
product release
team
update
broadcast message
unique content
leak
memory leak
text document
general purpose computer
internet connection
remote server
benchmark
Google Analytics
service agreement
account detail
account name
technical support
personal information
corporate network
VPN protocol
workstation
intrusion detection system
network security
secure network
extranet
SSI
Subdomain
Sysop
Software Engineering
Subtraction
Suffix Increment
Suffix Decrement
Subtraction assignment
Sorting
Selection Sort
Searching
Single-argument constructor
Search engine submission
spaghetti code
Sticky content
Showcase website
Social media
Screen reader
Social media marketing
SVG
Radio button
modulation
digital signal
GPS
downlink
uplink
satellite communication
cellular communication
WiMax
Microwave communication
Bluetooth
wireless connection
fiber-optic cable
coaxial cable
twisted-pair cable
physical connection
communication channel
data transmission specification
connection device
sending and receiving devices
communication system
disaster recovery specialist
storage area network
stage environment
development environment
production environment
digitization of book
term of service
relocation register
physical address space
logical address space
base address
logical address
MMU
destination address
network traffic
broadcast traffic
broadcast
broadcast domain
specialization
generalization
super class
theory of computation
out of memory
low disk space
Netscape
Mailbot
Mailing list
Moderator
Mosiac
MP3
Modulo assigment
Multipication assigment
Magento
Mobile Web
Link authority
Link checker
Link exchange
Link farm
Link rot
Long-tail keywords
Look and feel
peer-to-peer network
client-server network
strategy
mesh network
tree network
star network
ring network
bus topology
topology
network architecture
metropolitan area network
personal area network
hotspot
base station
Wireless LAN
Raster graphics
Reciprocal link
Referrer
Rich media
RSS
Radix Sort
Real data type
Reach
Real estate
Relevancy
robots.txt
Review site
Responsiveness
Rewrite URL
Ranking function
Resource Description Framework RDF
QuickTime
Quirks mode
Queue
Quicksort
Page impression
Backlink
Backbone
Binary Tree
Buble Sort
Base
Base class
BMP
Bitrix Site Manager
Bitrix intranet
Bitrix
Bad neighborhood
Below the fold
block-level element
Bounce rate
Brightness
Banner ad
Baud
BBS
Binary Data
organizational cloud storage
network attached storage
file server
enterprise storage system
mass storage device
mass storage
rewritable disc
write-once disc
read-only disc
Blu-ray discs
zettabyte
ZIP
Zen Cart
Y!
yottabyte
YouTube
Xenu
XHTML
XUL
XSLT
XQuery
W3C
file not found
device not ready
access denied
error message
naming convention
black box
ghost button
regular expression
blank line
numerical value
callee
caller
memory address
control flow
control variable
web scraping
linear search
license
Kangaroo code
Kerning
Kludge
Jerry-rig
joomla
ICO format
Image map
Information website
Internet marketing
interpreter
Interation
initialization
Indirection
Implicit
Implicit Parameter
IMG
Intranet portal
iOS
Homepage
PageRank
Pageview
PayPal
dynamic link
permalink
Permission marketing
PPC
Pre-designed logo
Privacy policy
Project Manager
Prefix Increment
Prefix Decrement
Possitive number
Principle
Pagejacking
Paid listings
Public domain
Pascal
proxy server
POP
Perl
Parallax scrolling
SVN
schema
SHA-2
screen lock
spelling correction
Snipping Tool
SQL Server
SQL injection
ReactJS
Automated Regression Testing
regression testing
robot.txt
QR Code
PSD
device platform
Objective-C
ODBC
Nginx
NLP
Binary Digit
hdse
BPS
Binary Term
body copy
Brand
Brand elements
Brand mark
Brand Platform
Above the Fold
Accessibility
Abbreviation element
Alt attribute
Alt tag
Anti-aliasing
ARPANet
ASP
Affiliate program
Associate program
ADN
Anonymous FTP
Applet
WAMP
Wayback Machine
web browser
web form
web host
website template
white hat
Wordpress
web hosting service
web typography
web banner
WAN
WAP
World Wide Web
web page
vanilla
vector graphics
viral marketing
visitor
visit duration
Vortal
VPN
Host
HTML code
Hierarchy
HTML5
HTML Editor
Gantt chart
Ghost site
Graphics
Guestbook
Greater Than
Greater Than or Equal To
Greedy algorithm
Google adwords
FAQ
Farm out
First to market
Flash
form validation
FBKS
Fixed with
Floating-point
Frame
external keyboard
ergonomic keyboard
ergonomics
robot
throw an exception
thread starvation
thread
sub class
stack overflow
server-side programing language
scheduler
priority level
primitive type
parsing
parallel programming
package declaration
native method
method overloading
method body
Paid inclusion
PDF
Phpdesigner
Online shopping
Opera
Optimize'
One-dimensional Array
Octal
on-the-fly
Online advertising
Nav bar
Netscape Navigator
Negative number
Named anchor
Netiquette
Not found
Nofollow
module
Mbps
Microsoft Outlook
mockup
landing page
lifetime commission
Lync Online
Kbps
JRE
JDK
Impressions
international roaming
Information Security Audit
IT
hacking
Golang
Google Cloud Platform
Gbps
Gzip
GIF
FLOPS
file system
Application server
assign
allocate memory
assigment
Addition
Addition assigment
Array subscript
Activemovie
ActiveX
ActiveX Data Object
ADSL
amaya
Anti-Virus program
archie
ASF
ASX
AVI
A/B Testing
adapter card
affiliates
ARP cache
ARP protocol
vBulletin
Visual Basic
under construction
user agent
user-generated content
USP
unary plus
unary minus
unique user
usability
user-centered design
usage statistics
text link
thumbnail
traffic
Adaptive Bilevel Image Compression
AAS
AAA
AA
abend code
abend abnormal end of task
abbreviated installation
abbreviated combined relation condition
abbreviation
ablation
abbreviated address calling
abbreviated addressing
abandon
abacus
XML
Xcode
Wi-Fi
while loop
version control
variable type
Font
Evelator pitch
Entry page
Eye candy
Eye tracking
Web server error
Email link
Disk Space
dedicated server
Dithering
Domain extension
Domaining
Dreamweaver
deep linking
Deallocate
dynamic memory
Division assignment
Derived class
Drupal
Dial-up connection
CHMOD
CAPTCHA
loop variable
Java Lambda Expression Syntax
lambda expression
Java Virtual Machine
Java Bytecode
Java Archive file
imperative programming
immutable object
executable
exclusive-or operator
exception handler
deadlock2
datagram
daemon thread
class header
class body
boundary error
Bootstrap classes
boolean expression
block
behavior
abstract method
font awesome
DevOps culture
DevOps tool
game tree
test report
test case
Automation Test
software development process
QA
Tester
microservices
waterfall model
software development
Software Development Life Cycle
centi
CakePHP
C#
CPC
CPM
conversion rate
atto
Photoshop
IP spoofing
switch
Wi-Fi hotspot
man-in-the-browser attack
endpoint authentication
access point
wireless access point
eavesdropping
computer fraud
charge card number
attacker
party
cyberattack
pit
land
USB flash drive
flash memory card
file
solid-state drive
decompression
file compression
RAID
full duplex
photo
DOS
DDoS
botnet
trojan
worm
vishing
phising
zombie
cursor
storage device
insertion point
autofill
search box
zoom
hash function
md5
footer
shorten link
event
else statement
DRY
drop
drag
double-click
django
digital footprint
deployment
decompose
debugging
data structure
data science
cybersecurity
crowdsourcing
conditional statement
computer program
command-line Interface
command line
coding language
username
User Interface Design
User Experience Design
Usability Testing
training
token
terminal
TensorFlow
Teaching Language
Synchronous Learning
SQL
sprite
sprint
source data
source code
server-side
script
Scratch
SASS
runtime
run program
Ruby on Rails
CGI
Clutter
Coder
Compile error
Casting Syntax
CDN
CDF
CDATA
Continuous media
Client�server model
Contextual Selector
Control Structures
Banner blindness
Bells and whistles
Beta test
Black hat
Bot
Broken link
abstract class
Cartesian co-ordinates
textual user interface
invalid test data
valid test data
test data
test plan
watcher
single step
debugger
breakpoint
trace table
syntax error
runtime error
logic error
logical operator
relational operator
modulus
integer division
mathematical operator
library subprogram
built-in subprogram
AWS
download
DRAM
data center
DaaS
DevOps
design pattern
csv file
CPU Cooler
chatbot
chipset
bing
breadcrumb
brute force attack
banner
Affiliate Marketing
log file
access log
log
memory cache
cache
disk caching
Zend Framework
Visual Studio
VPS
UNIX
ubuntu
UAT
URL scheme
Terabyte
NER
POS
Tokenizer
Telnet
trigger
text similarity
SaaS
expansion bus
system bus
bus width
SD card
wireless network card
NIC
graphics card
Apple
AND gate
Analytical engine
Annalogue
ANSI
aliasing
Algol
AI
Address bus
ADC
Ada
Acrobat
Accustic coupler
Defence In Depth
Least Privilege
Non-repudiation
Availability
Integrity
Confidentiality
insider
?-? pruning
Minimax Algorithm
board game
Hill climbing
A* search algorithm
evaluation function
greedy best-first search
best-first search
Heuristic
Uniform-cost search
iterative deepening depthfirst search
depth-limited search
depth-first search
copyleft
dag
press
tap
point
diffusion
entropy
lazy loading
JSON
checksum
voice recognition system
audio-input device
webcam
digital camera
image capturing device
Optical-mark recognition
Optical-character recognition
RFID tag
RFID reader
MaxiCode
UPC
bar code reader
coding challenge
code review
code
class
char
Camel case
C++
bug
Bootstrap
boolean
blockly
Block-based Programming Language
bit
binary alphabet
Backbone.js
autonomous
Asynchronous Programming Language
Ruby
REST
repeat
React Native
React
R
Python
Project-based Learning
programming language
programming
program
Postgresql
persistence
pattern matching
Pair Programming
packet
OS
open-source software
ORDBMS
Null
Node.js
return value
subprogram
structural component
indentation
command sequence
type declaration
integer
float
program code
Structured English
pseudocode
flowchart
WYSIWYG
wireframe
slider
sitemap
responsive web design
registrar
plugin
OOTB
firewall
CTA
external hard drive
internal hard disk
head crash
platter
track
cylinder
density
access speed
capacity
media
carpal tunnel syndrome
repetitive strain injury
laptop keyboard
traditional keyboard
tablet hunch
Accumulator
access time
Accelerator borad
Expansion card
expansion slot
rail fence
Vigen�re
Hill
Playfair
brute-force
Ceasar
stream cipher
block cipher
transposition
substitution
Cryptography
Cryptanalysis
Cryptosystem
Decryption
replay
Key Distribution Center
connectivity
virtual keyboard
modem
communication device
communication
BD
DVD
compact discs
optical disc
solid-state storage
hard disk
secondary storage
output device
input device
RAM
memory
CPU
breath-first search
informed/ heuristic search
uninformed/blind search
Solution path
Goal state
Tic-tac-toe
8-Puzzle
machine translation
text to speech
Voice Search
Speech Technologies
artificial intelligence
Perception
Autonomous Planning & Scheduling
Pedestrian detection
Autonomous vehicle control
BIOS
Flash memory
ROM
virtual memory
DIMM
graphics processing unit
chip card
magnetic card reader
card reader
memory card reader
3D scanner
handheld scanner
document scanner
flatbed scanner
optical scanner
scanning device
Handwriting recognition software
stylus
motion-sensing device
gaming mice
joystick
game controller
multitouch screen
touch screen
touchpad
wireless mouse
optical mouse
assignment operator
arithmetic operator
pprenticeship
AngularJS
ajax
agile software development
active record
drone
VR controller
VR head-mounted display
VR
multifunctional device
headset
audio output device
plotter
thermal printer
cloud printer
3D printer
Shared laser printer
personal laser printer
laser printer
Neural Network
MySQL
MVC
MongoDB
Micro:bit
MEAN Stack
markup language
main function
machine learning
machine language
Low-level language
loop
local environment
linux
linter
LAMP Stack
jQuery
JavaScript Framework
Java
IP address
Swift
IntelliJ
CRM
crawl
conversion
ABC
abort
abnormal end of task
abnormal end
ABME
ABM
ABL
ABIST
ABI
aberration
abend
ABCA
AutoCorrect
Grammar Checker
Alignment
Spell checker
contextual tab
Ribbon
Dialog box
Toolbar
menu bar
Menu
window
icon
GUI
UI
wireless modem
page
message
header
Spider
challenge-response
KERBEROS
Something you are
(Something you have
Something you know
smart card
Digital certificate
Digital identity
Computer identity
fingerprint
hand geometry
iris scanners
Facial recognition
biometric identity
Timing channel
Storage channel
Covert Channels
Flow control
Information flow
Inference attack
Inference control
system unit
wearable
smartphone
tablet
laptop
desktop
personal computer
midrange computer
mainframe computer
supercomputer
instruction
configuration
scan
prompt
subscription
uninstall
presentation software
database management system
spreadsheet
word processor
app
parallel processing
multicore processor
clock speed
word
Logical operation
arithmetic operation
Arithmetic-logic unit
control unit
bus line
slot
chip carrier
Chip
CPU socket
Motherboard
Activity tracker
Smartwatch
Augmented reality
Casual game
game console
Mini tablet
Ultrabook
wheel button
Pointing Device
Thumb keyboard
combination keys
toggle keys
Windows key
arrow keys
numeric keypad
function keys
QWERTY
keyboard entry
computer mouse
input
tower unit
Unicode
EBCDIC
ASCII
hex
byte
wireless charging platform
AC adapter
power supply unit
inkjet printer
duplex printing
grayscale
dpi
printer
digital projector
ultra-high-definition television
interactive whiteboard
e-ink
e-book
e-book reader
OLED display
LED display
LCD
flat-panel monitor
aspect ratio
active display area
contrast ratio
dot pitch
resolution
clarity
if statement
IDE
HTTP request
high-level language
hardcode
HAML
Github
Git
function definition
function call
Full Stack Developer
for loop
Flask
Express.js
event handler
information system
computer science
backup
Digital cash
Computer security
B2B
C2C
B2C
e-commerce
Specialized search engine
Search engine
IM
MMS
Text messaging
spam filter
spam
Webmail
e-mail client
Web-based e-mail system
Client-based e-mail system
attachment
Mandatory Access Control
Discretionary Access Control
Open system
closed system
Authorization
Access control
Social Engineering
Cover his track
Maintaining access
Gaining access
Scanning
Reconnaisance
inner attackers
Denial-of-Service Attacks
malicious code
Malicious Hackers
Fraud and Thef
Errors and Omissions
security threat
security mechanism
security policy
Information Systems Security
reside
signture
component
reserved word
identifier
letter
name of sth
match
anonymous object
general
differentiate
invoke
allocate
undetermined
global namespace
problem
mechanism
in general
share
device
flexible
encryption
execution
secure
whereas
web application
general-purpose programming language
static website
earlier
better
previous
source
a wide range of sth
Apache
reliable
dynamic
receive
backend
result
specialized applications
general-purpose applications
application software
system software
wireless network
low battery
career
privacy
cloud storage
antivirus program
word processing program
document
minimize
people
internet
hardware
information
offload
For more information
copyright
basis
goal
Gaming laptop
Two-in-one laptop
all-in-one
gesture control
Disk Cleanup
File History
Virtual assistant
File compression program
Backup program
Diagnostic program
guest operating system
host operating system
virtual machine
virtualization
network server
cold boot
warm boot
Boot
background
foreground
FireWire port
DVI port
VGA port
Mini DisplayPort port
MIDI port
eSATA port
Thunderbolt port
HDMI port
USB-B
USB-A
Ethernet port
USB port
PCI Express
FireWire
USB
